Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
Z Khan,11*,14,1,0,78.57,v New Zealand,Colombo (RPS),26-Jul-01
V Sehwag,33,54,3,0,61.11,v New Zealand,Colombo (RPS),26-Jul-01
Yuvraj Singh,28,51,3,0,54.9,v New Zealand,Colombo (RPS),26-Jul-01
R Dravid,27,57,1,0,47.36,v New Zealand,Colombo (RPS),26-Jul-01
RS Sodhi,9,13,1,0,69.23,v New Zealand,Colombo (RPS),26-Jul-01
HK Badani,6,10,1,0,60,v New Zealand,Colombo (RPS),26-Jul-01
Harbhajan Singh,6,16,0,0,37.5,v New Zealand,Colombo (RPS),26-Jul-01
SC Ganguly,4,8,1,0,50,v New Zealand,Colombo (RPS),26-Jul-01
A Nehra,2,14,0,0,14.28,v New Zealand,Colombo (RPS),26-Jul-01
VVS Laxman,1,2,0,0,50,v New Zealand,Colombo (RPS),26-Jul-01
SS Dighe,0,3,0,0,0,v New Zealand,Colombo (RPS),26-Jul-01
VVS Laxman,87*,127,10,0,68.5,v Sri Lanka,Colombo (RPS),28-Jul-01
HK Badani,11*,27,0,0,40.74,v Sri Lanka,Colombo (RPS),28-Jul-01
R Dravid,43,79,3,0,54.43,v Sri Lanka,Colombo (RPS),28-Jul-01
V Sehwag,27,41,5,0,65.85,v Sri Lanka,Colombo (RPS),28-Jul-01
AR Khurasiya,0,2,0,0,0,v Sri Lanka,Colombo (RPS),28-Jul-01
Yuvraj Singh,98*,110,6,1,89.09,v Sri Lanka,Colombo (SSC),1-Aug-01
Z Khan,3*,8,0,0,37.5,v Sri Lanka,Colombo (SSC),1-Aug-01
R Dravid,47,88,3,0,53.4,v Sri Lanka,Colombo (SSC),1-Aug-01
RS Sodhi,30,37,1,0,81.08,v Sri Lanka,Colombo (SSC),1-Aug-01
VVS Laxman,10,29,1,0,34.48,v Sri Lanka,Colombo (SSC),1-Aug-01
Harbhajan Singh,4,3,1,0,133.33,v Sri Lanka,Colombo (SSC),1-Aug-01
SS Dighe,3,3,0,0,100,v Sri Lanka,Colombo (SSC),1-Aug-01
HK Badani,2,11,0,0,18.18,v Sri Lanka,Colombo (SSC),1-Aug-01
V Sehwag,0,1,0,0,0,v Sri Lanka,Colombo (SSC),1-Aug-01
SC Ganguly,0,16,0,0,0,v Sri Lanka,Colombo (SSC),1-Aug-01
R Dravid,57*,56,6,0,101.78,v New Zealand,Colombo (SSC),2-Aug-01
HK Badani,35*,38,3,2,92.1,v New Zealand,Colombo (SSC),2-Aug-01
V Sehwag,100,70,19,1,142.85,v New Zealand,Colombo (SSC),2-Aug-01
SC Ganguly,64,103,7,0,62.13,v New Zealand,Colombo (SSC),2-Aug-01
VVS Laxman,0,9,0,0,0,v New Zealand,Colombo (SSC),2-Aug-01
A Nehra,2*,10,0,0,20,v Sri Lanka,Colombo (RPS),5-Aug-01
VVS Laxman,37,51,5,0,72.54,v Sri Lanka,Colombo (RPS),5-Aug-01
SS Dighe,23,63,0,0,36.5,v Sri Lanka,Colombo (RPS),5-Aug-01
HK Badani,22,38,1,1,57.89,v Sri Lanka,Colombo (RPS),5-Aug-01
R Dravid,21,36,2,0,58.33,v Sri Lanka,Colombo (RPS),5-Aug-01
Z Khan,16,33,1,1,48.48,v Sri Lanka,Colombo (RPS),5-Aug-01
Harbhajan Singh,15,28,1,0,53.57,v Sri Lanka,Colombo (RPS),5-Aug-01
RS Sodhi,7,15,1,0,46.66,v Sri Lanka,Colombo (RPS),5-Aug-01
Yuvraj Singh,6,6,1,0,100,v Sri Lanka,Colombo (RPS),5-Aug-01
V Sehwag,4,4,1,0,100,v Sri Lanka,Colombo (RPS),5-Aug-01
SC Ganguly,1,7,0,0,14.28,v Sri Lanka,Colombo (RPS),5-Aug-01
V Sehwag,55*,43,11,0,127.9,v Kenya,Bloemfontein,12-Oct-01
D Dasgupta,24*,32,4,0,75,v Kenya,Bloemfontein,12-Oct-01
AB Agarkar,6*,8,0,0,75,v England,Chennai,25-Jan-02
A Ratra,29*,32,4,0,90.62,v England,Chennai,25-Jan-02
SR Tendulkar,68,79,10,0,86.07,v England,Chennai,25-Jan-02
V Sehwag,51,58,8,0,87.93,v England,Chennai,25-Jan-02
VVS Laxman,26,53,2,0,49.05,v England,Chennai,25-Jan-02
D Mongia,21,26,2,1,80.76,v England,Chennai,25-Jan-02
HK Badani,12,20,1,0,60,v England,Chennai,25-Jan-02
SB Bangar,1,5,0,0,20,v England,Chennai,25-Jan-02
SR Tendulkar,87*,67,13,1,129.85,v England,Kanpur,28-Jan-02
D Mongia,17*,17,3,0,100,v England,Kanpur,28-Jan-02
V Sehwag,82,62,14,0,132.25,v England,Kanpur,28-Jan-02
SC Ganguly,26,32,5,0,81.25,v England,Kanpur,28-Jan-02
Sarandeep Singh,6*,8,0,0,75,v England,Delhi,31-Jan-02
AB Agarkar,36*,24,4,0,150,v England,Delhi,31-Jan-02
SC Ganguly,74,95,5,3,77.89,v England,Delhi,31-Jan-02
M Kaif,46,64,3,0,71.87,v England,Delhi,31-Jan-02
V Sehwag,42,36,7,0,116.66,v England,Delhi,31-Jan-02
D Mongia,20,33,2,0,60.6,v England,Delhi,31-Jan-02
SR Tendulkar,18,16,3,0,112.5,v England,Delhi,31-Jan-02
A Ratra,10,12,1,0,83.33,v England,Delhi,31-Jan-02
HK Badani,2,7,0,0,28.57,v England,Delhi,31-Jan-02
A Kumble,2,6,0,0,33.33,v England,Delhi,31-Jan-02
HK Badani,27*,32,2,0,84.37,v England,Mumbai,3-Feb-02
SC Ganguly,80,99,4,4,80.8,v England,Mumbai,3-Feb-02
D Mongia,35,56,3,0,62.5,v England,Mumbai,3-Feb-02
V Sehwag,31,29,4,1,106.89,v England,Mumbai,3-Feb-02
M Kaif,20,36,2,0,55.55,v England,Mumbai,3-Feb-02
SR Tendulkar,12,18,1,1,66.66,v England,Mumbai,3-Feb-02
A Ratra,8,14,0,0,57.14,v England,Mumbai,3-Feb-02
Harbhajan Singh,5,11,1,0,45.45,v England,Mumbai,3-Feb-02
A Kumble,5,6,0,0,83.33,v England,Mumbai,3-Feb-02
AB Agarkar,0,2,0,0,0,v England,Mumbai,3-Feb-02
J Srinath,0,1,0,0,0,v England,Mumbai,3-Feb-02
R Dravid,9*,16,2,0,56.25,v West Indies,Bridgetown,29-May-02
SR Tendulkar,34*,45,2,0,75.55,v West Indies,Bridgetown,29-May-02
D Mongia,74,104,9,0,71.15,v West Indies,Bridgetown,29-May-02
SC Ganguly,41,65,5,0,63.07,v West Indies,Bridgetown,29-May-02
V Sehwag,21,36,3,0,58.33,v West Indies,Bridgetown,29-May-02
T Yohannan,2*,6,0,0,33.33,v West Indies,Port of Spain,1-Jun-02
SC Ganguly,39,44,5,1,88.63,v West Indies,Port of Spain,1-Jun-02
R Dravid,28,36,2,1,77.77,v West Indies,Port of Spain,1-Jun-02
D Mongia,13,12,2,0,108.33,v West Indies,Port of Spain,1-Jun-02
M Kaif,12,17,1,0,70.58,v West Indies,Port of Spain,1-Jun-02
Z Khan,7,16,0,0,43.75,v West Indies,Port of Spain,1-Jun-02
Harbhajan Singh,6,9,1,0,66.66,v West Indies,Port of Spain,1-Jun-02
VVS Laxman,2,5,0,0,40,v West Indies,Port of Spain,1-Jun-02
Yuvraj Singh,1,6,0,0,16.66,v West Indies,Port of Spain,1-Jun-02
V Sehwag,0,1,0,0,0,v West Indies,Port of Spain,1-Jun-02
AB Agarkar,0,2,0,0,0,v West Indies,Port of Spain,1-Jun-02
Harbhajan Singh,5*,6,0,0,83.33,v West Indies,Port of Spain,2-Jun-02
SR Tendulkar,65,70,3,1,92.85,v West Indies,Port of Spain,2-Jun-02
SC Ganguly,56,80,5,0,70,v West Indies,Port of Spain,2-Jun-02
V Sehwag,32,32,6,0,100,v West Indies,Port of Spain,2-Jun-02
D Mongia,28,37,2,1,75.67,v West Indies,Port of Spain,2-Jun-02
R Dravid,20,34,1,0,58.82,v West Indies,Port of Spain,2-Jun-02
M Kaif,17,19,1,0,89.47,v West Indies,Port of Spain,2-Jun-02
Yuvraj Singh,10,16,1,0,62.5,v West Indies,Port of Spain,2-Jun-02
Z Khan,4,2,1,0,200,v West Indies,Port of Spain,2-Jun-02
AB Agarkar,3,6,0,0,50,v West Indies,Port of Spain,2-Jun-02
A Nehra,0,2,0,0,0,v West Indies,Port of Spain,2-Jun-02
R Dravid,73*,86,7,0,84.88,v England,Lord's,29-Jun-02
Yuvraj Singh,64*,65,7,0,98.46,v England,Lord's,29-Jun-02
V Sehwag,71,65,9,1,109.23,v England,Lord's,29-Jun-02
SC Ganguly,43,67,4,0,64.17,v England,Lord's,29-Jun-02
D Mongia,1,5,0,0,20,v England,Lord's,29-Jun-02
SR Tendulkar,1,9,0,0,11.11,v England,Lord's,29-Jun-02
AB Agarkar,7*,10,1,0,70,v Sri Lanka,The Oval,30-Jun-02
M Kaif,38*,44,4,0,86.36,v Sri Lanka,The Oval,30-Jun-02
SR Tendulkar,49,70,3,1,70,v Sri Lanka,The Oval,30-Jun-02
D Mongia,33,55,3,1,60,v Sri Lanka,The Oval,30-Jun-02
Yuvraj Singh,31,44,3,0,70.45,v Sri Lanka,The Oval,30-Jun-02
V Sehwag,12,20,2,0,60,v Sri Lanka,The Oval,30-Jun-02
R Dravid,8,26,0,0,30.76,v Sri Lanka,The Oval,30-Jun-02
SC Ganguly,7,10,1,0,70,v Sri Lanka,The Oval,30-Jun-02
Yuvraj Singh,40*,19,4,1,210.52,v England,Chester-le-Street,4-Jul-02
SR Tendulkar,105*,108,8,1,97.22,v England,Chester-le-Street,4-Jul-02
R Dravid,82,117,7,0,70.08,v England,Chester-le-Street,4-Jul-02
D Mongia,27,38,3,0,71.05,v England,Chester-le-Street,4-Jul-02
V Sehwag,16,19,2,0,84.21,v England,Chester-le-Street,4-Jul-02
SC Ganguly,0,1,0,0,0,v England,Chester-le-Street,4-Jul-02
M Kaif,7*,16,0,0,43.75,v Sri Lanka,Birmingham,6-Jul-02
AB Agarkar,7*,8,1,0,87.5,v Sri Lanka,Birmingham,6-Jul-02
R Dravid,64,95,5,1,67.36,v Sri Lanka,Birmingham,6-Jul-02
Yuvraj Singh,37,68,4,1,54.41,v Sri Lanka,Birmingham,6-Jul-02
SC Ganguly,24,51,2,0,47.05,v Sri Lanka,Birmingham,6-Jul-02
SR Tendulkar,19,25,3,0,76,v Sri Lanka,Birmingham,6-Jul-02
D Mongia,5,30,0,0,16.66,v Sri Lanka,Birmingham,6-Jul-02
V Sehwag,0,1,0,0,0,v Sri Lanka,Birmingham,6-Jul-02
A Kumble,21*,19,2,0,110.52,v England,The Oval,9-Jul-02
V Sehwag,46,41,8,1,112.19,v England,The Oval,9-Jul-02
SR Tendulkar,36,29,5,0,124.13,v England,The Oval,9-Jul-02
A Nehra,24,19,2,1,126.31,v England,The Oval,9-Jul-02
VVS Laxman,14,21,1,0,66.66,v England,The Oval,9-Jul-02
SC Ganguly,6,10,0,0,60,v England,The Oval,9-Jul-02
Yuvraj Singh,5,13,0,0,38.46,v England,The Oval,9-Jul-02
A Ratra,2,6,0,0,33.33,v England,The Oval,9-Jul-02
Z Khan,2,7,0,0,28.57,v England,The Oval,9-Jul-02
M Kaif,1,8,0,0,12.5,v England,The Oval,9-Jul-02
AB Agarkar,0,2,0,0,0,v England,The Oval,9-Jul-02
T Yohannan,5*,5,0,0,100,v Sri Lanka,Bristol,11-Jul-02
SR Tendulkar,113,102,12,1,110.78,v Sri Lanka,Bristol,11-Jul-02
D Mongia,48,63,6,0,76.19,v Sri Lanka,Bristol,11-Jul-02
M Kaif,41,43,3,0,95.34,v Sri Lanka,Bristol,11-Jul-02
V Sehwag,39,40,6,0,97.5,v Sri Lanka,Bristol,11-Jul-02
R Dravid,13,16,1,0,81.25,v Sri Lanka,Bristol,11-Jul-02
SC Ganguly,9,19,2,0,47.36,v Sri Lanka,Bristol,11-Jul-02
Yuvraj Singh,8,11,1,0,72.72,v Sri Lanka,Bristol,11-Jul-02
A Nehra,3,6,0,0,50,v Sri Lanka,Bristol,11-Jul-02
Harbhajan Singh,0,0,0,0,-,v Sri Lanka,Bristol,11-Jul-02
Z Khan,0,1,0,0,0,v Sri Lanka,Bristol,11-Jul-02
M Kaif,87*,75,6,2,116,v England,Lord's,13-Jul-02
Z Khan,4*,7,0,0,57.14,v England,Lord's,13-Jul-02
Yuvraj Singh,69,63,9,1,109.52,v England,Lord's,13-Jul-02
SC Ganguly,60,43,10,1,139.53,v England,Lord's,13-Jul-02
V Sehwag,45,49,7,0,91.83,v England,Lord's,13-Jul-02
Harbhajan Singh,15,13,0,1,115.38,v England,Lord's,13-Jul-02
SR Tendulkar,14,19,1,0,73.68,v England,Lord's,13-Jul-02
D Mongia,9,15,1,0,60,v England,Lord's,13-Jul-02
R Dravid,5,12,0,0,41.66,v England,Lord's,13-Jul-02
A Kumble,0,2,0,0,0,v England,Lord's,13-Jul-02
A Kumble,18*,36,0,0,50,v Zimbabwe,Colombo (RPS),14-Sep-02
M Kaif,111*,112,8,1,99.1,v Zimbabwe,Colombo (RPS),14-Sep-02
R Dravid,71,81,6,0,87.65,v Zimbabwe,Colombo (RPS),14-Sep-02
V Sehwag,48,36,8,0,133.33,v Zimbabwe,Colombo (RPS),14-Sep-02
SC Ganguly,13,12,3,0,108.33,v Zimbabwe,Colombo (RPS),14-Sep-02
SR Tendulkar,7,16,0,0,43.75,v Zimbabwe,Colombo (RPS),14-Sep-02
Yuvraj Singh,3,7,0,0,42.85,v Zimbabwe,Colombo (RPS),14-Sep-02
D Mongia,0,4,0,0,0,v Zimbabwe,Colombo (RPS),14-Sep-02
SR Tendulkar,9*,20,0,0,45,v England,Colombo (RPS),22-Sep-02
SC Ganguly,117*,109,12,3,107.33,v England,Colombo (RPS),22-Sep-02
V Sehwag,126,104,21,1,121.15,v England,Colombo (RPS),22-Sep-02
VVS Laxman,4,8,1,0,50,v England,Colombo (RPS),22-Sep-02
A Kumble,2*,2,0,0,100,v South Africa,Colombo (RPS),25-Sep-02
A Nehra,1*,1,0,0,100,v South Africa,Colombo (RPS),25-Sep-02
Yuvraj Singh,62,72,6,0,86.11,v South Africa,Colombo (RPS),25-Sep-02
V Sehwag,59,58,10,0,101.72,v South Africa,Colombo (RPS),25-Sep-02
R Dravid,49,67,2,0,73.13,v South Africa,Colombo (RPS),25-Sep-02
VVS Laxman,22,33,3,0,66.66,v South Africa,Colombo (RPS),25-Sep-02
M Kaif,19,21,2,0,90.47,v South Africa,Colombo (RPS),25-Sep-02
SR Tendulkar,16,29,1,0,55.17,v South Africa,Colombo (RPS),25-Sep-02
SC Ganguly,13,13,3,0,100,v South Africa,Colombo (RPS),25-Sep-02
Harbhajan Singh,4,4,0,0,100,v South Africa,Colombo (RPS),25-Sep-02
Z Khan,0,3,0,0,0,v South Africa,Colombo (RPS),25-Sep-02
V Sehwag,13*,5,3,0,260,v Sri Lanka,Colombo (RPS),29-Sep-02
D Mongia,1*,7,0,0,14.28,v Sri Lanka,Colombo (RPS),29-Sep-02
SR Tendulkar,7*,22,1,0,31.81,v Sri Lanka,Colombo (RPS),30-Sep-02
V Sehwag,25*,22,3,1,113.63,v Sri Lanka,Colombo (RPS),30-Sep-02
D Mongia,0,9,0,0,0,v Sri Lanka,Colombo (RPS),30-Sep-02
R Dravid,46*,42,2,0,109.52,v West Indies,Jamshedpur,6-Nov-02
M Kaif,31*,18,5,0,172.22,v West Indies,Jamshedpur,6-Nov-02
AB Agarkar,95,102,11,2,93.13,v West Indies,Jamshedpur,6-Nov-02
VVS Laxman,47,67,4,0,70.14,v West Indies,Jamshedpur,6-Nov-02
V Sehwag,28,26,4,0,107.69,v West Indies,Jamshedpur,6-Nov-02
SC Ganguly,16,33,2,0,48.48,v West Indies,Jamshedpur,6-Nov-02
Yuvraj Singh,4,8,0,0,50,v West Indies,Jamshedpur,6-Nov-02
Jai P Yadav,0,5,0,0,0,v West Indies,Jamshedpur,6-Nov-02
A Nehra,2*,2,0,0,100,v West Indies,Nagpur,9-Nov-02
M Kaif,12*,9,1,0,133.33,v West Indies,Nagpur,9-Nov-02
VVS Laxman,99,110,7,0,90,v West Indies,Nagpur,9-Nov-02
SC Ganguly,78,99,9,0,78.78,v West Indies,Nagpur,9-Nov-02
R Dravid,51,42,6,0,121.42,v West Indies,Nagpur,9-Nov-02
AB Agarkar,6,11,1,0,54.54,v West Indies,Nagpur,9-Nov-02
Harbhajan Singh,2,7,0,0,28.57,v West Indies,Nagpur,9-Nov-02
J Srinath,2,2,0,0,100,v West Indies,Nagpur,9-Nov-02
A Kumble,2,3,0,0,66.66,v West Indies,Nagpur,9-Nov-02
V Sehwag,1,5,0,0,20,v West Indies,Nagpur,9-Nov-02
Yuvraj Singh,1,2,0,0,50,v West Indies,Nagpur,9-Nov-02
V Sehwag,114*,82,17,2,139.02,v West Indies,Rajkot,12-Nov-02
VVS Laxman,0*,2,0,0,0,v West Indies,Rajkot,12-Nov-02
SC Ganguly,72,83,9,0,86.74,v West Indies,Rajkot,12-Nov-02
SB Bangar,57*,41,5,2,139.02,v West Indies,Ahmedabad,15-Nov-02
R Dravid,109*,124,8,0,87.9,v West Indies,Ahmedabad,15-Nov-02
VVS Laxman,66,74,8,0,89.18,v West Indies,Ahmedabad,15-Nov-02
Yuvraj Singh,30,30,1,1,100,v West Indies,Ahmedabad,15-Nov-02
SC Ganguly,28,16,3,1,175,v West Indies,Ahmedabad,15-Nov-02
M Kaif,8,10,0,0,80,v West Indies,Ahmedabad,15-Nov-02
V Sehwag,4,3,1,0,133.33,v West Indies,Ahmedabad,15-Nov-02
J Srinath,3*,5,0,0,60,v West Indies,Vadodara,18-Nov-02
Harbhajan Singh,1*,2,0,0,50,v West Indies,Vadodara,18-Nov-02
VVS Laxman,71,101,4,0,70.29,v West Indies,Vadodara,18-Nov-02
SC Ganguly,53,55,8,0,96.36,v West Indies,Vadodara,18-Nov-02
V Sehwag,52,39,9,1,133.33,v West Indies,Vadodara,18-Nov-02
R Dravid,33,36,3,0,91.66,v West Indies,Vadodara,18-Nov-02
SB Bangar,27,20,2,0,135,v West Indies,Vadodara,18-Nov-02
Yuvraj Singh,15,12,2,0,125,v West Indies,Vadodara,18-Nov-02
M Kartik,11,12,1,0,91.66,v West Indies,Vadodara,18-Nov-02
M Kaif,4,11,0,0,36.36,v West Indies,Vadodara,18-Nov-02
AB Agarkar,6*,9,0,0,66.66,v West Indies,Jodhpur,21-Nov-02
SB Bangar,32*,38,3,0,84.21,v West Indies,Jodhpur,21-Nov-02
R Dravid,58,82,5,0,70.73,v West Indies,Jodhpur,21-Nov-02
Yuvraj Singh,54,64,7,0,84.37,v West Indies,Jodhpur,21-Nov-02
V Sehwag,18,21,3,0,85.71,v West Indies,Jodhpur,21-Nov-02
M Kaif,15,29,1,0,51.72,v West Indies,Jodhpur,21-Nov-02
VVS Laxman,7,19,1,0,36.84,v West Indies,Jodhpur,21-Nov-02
D Mongia,5,17,1,0,29.41,v West Indies,Jodhpur,21-Nov-02
RS Sodhi,1,3,0,0,33.33,v West Indies,Jodhpur,21-Nov-02
J Srinath,3*,7,0,0,42.85,v West Indies,Vijayawada,24-Nov-02
Yuvraj Singh,68,69,7,1,98.55,v West Indies,Vijayawada,24-Nov-02
VVS Laxman,22,22,3,0,100,v West Indies,Vijayawada,24-Nov-02
D Mongia,20,31,1,0,64.51,v West Indies,Vijayawada,24-Nov-02
Sarandeep Singh,19,28,3,0,67.85,v West Indies,Vijayawada,24-Nov-02
V Sehwag,12,15,2,0,80,v West Indies,Vijayawada,24-Nov-02
M Kaif,10,16,0,0,62.5,v West Indies,Vijayawada,24-Nov-02
AB Agarkar,4,8,0,0,50,v West Indies,Vijayawada,24-Nov-02
R Dravid,3,8,0,0,37.5,v West Indies,Vijayawada,24-Nov-02
SB Bangar,2,8,0,0,25,v West Indies,Vijayawada,24-Nov-02
M Kartik,2,11,0,0,18.18,v West Indies,Vijayawada,24-Nov-02
A Nehra,0*,2,0,0,0,v New Zealand,Auckland,26-Dec-02
SS Das,30,60,2,1,50,v New Zealand,Auckland,26-Dec-02
R Dravid,20,51,2,0,39.21,v New Zealand,Auckland,26-Dec-02
SC Ganguly,14,14,2,0,100,v New Zealand,Auckland,26-Dec-02
Z Khan,14,20,2,0,70,v New Zealand,Auckland,26-Dec-02
VVS Laxman,9,21,1,0,42.85,v New Zealand,Auckland,26-Dec-02
M Kaif,6,13,1,0,46.15,v New Zealand,Auckland,26-Dec-02
Yuvraj Singh,2,3,0,0,66.66,v New Zealand,Auckland,26-Dec-02
V Sehwag,0,5,0,0,0,v New Zealand,Auckland,26-Dec-02
A Kumble,0,3,0,0,0,v New Zealand,Auckland,26-Dec-02
J Srinath,0,7,0,0,0,v New Zealand,Auckland,26-Dec-02
A Nehra,0*,0,0,0,-,v New Zealand,Napier,29-Dec-02
V Sehwag,108,119,9,2,90.75,v New Zealand,Napier,29-Dec-02
M Kaif,24,38,1,0,63.15,v New Zealand,Napier,29-Dec-02
VVS Laxman,20,39,3,0,51.28,v New Zealand,Napier,29-Dec-02
R Dravid,18,27,1,0,66.66,v New Zealand,Napier,29-Dec-02
Harbhajan Singh,14,17,1,1,82.35,v New Zealand,Napier,29-Dec-02
Z Khan,11,13,1,0,84.61,v New Zealand,Napier,29-Dec-02
SB Bangar,4,5,1,0,80,v New Zealand,Napier,29-Dec-02
J Srinath,3,6,0,0,50,v New Zealand,Napier,29-Dec-02
SC Ganguly,0,3,0,0,0,v New Zealand,Napier,29-Dec-02
Yuvraj Singh,0,2,0,0,0,v New Zealand,Napier,29-Dec-02
Z Khan,8*,19,1,0,42.1,v New Zealand,Christchurch,1-Jan-03
R Dravid,20,59,2,0,33.89,v New Zealand,Christchurch,1-Jan-03
M Kaif,17,26,3,0,65.38,v New Zealand,Christchurch,1-Jan-03
Yuvraj Singh,12,44,1,0,27.27,v New Zealand,Christchurch,1-Jan-03
VVS Laxman,10,36,1,0,27.77,v New Zealand,Christchurch,1-Jan-03
V Sehwag,7,20,1,0,35,v New Zealand,Christchurch,1-Jan-03
