Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
Harbhajan Singh,1,2,0,0,50,v Sri Lanka,Dhaka,5-Jan-10
SK Raina,51*,43,5,1,118.6,v Bangladesh,Dhaka,7-Jan-10
MS Dhoni,101*,107,9,0,94.39,v Bangladesh,Dhaka,7-Jan-10
V Kohli,91,102,7,0,89.21,v Bangladesh,Dhaka,7-Jan-10
G Gambhir,18,24,2,0,75,v Bangladesh,Dhaka,7-Jan-10
V Sehwag,13,8,2,0,162.5,v Bangladesh,Dhaka,7-Jan-10
Yuvraj Singh,1,4,0,0,25,v Bangladesh,Dhaka,7-Jan-10
A Nehra,2*,3,0,0,66.66,v Sri Lanka,Dhaka,13-Jan-10
SK Raina,106,115,10,1,92.17,v Sri Lanka,Dhaka,13-Jan-10
V Sehwag,42,27,7,0,155.55,v Sri Lanka,Dhaka,13-Jan-10
RA Jadeja,38,64,0,0,59.37,v Sri Lanka,Dhaka,13-Jan-10
Z Khan,16,8,2,1,200,v Sri Lanka,Dhaka,13-Jan-10
MS Dhoni,14,19,3,0,73.68,v Sri Lanka,Dhaka,13-Jan-10
Harbhajan Singh,11,26,0,0,42.3,v Sri Lanka,Dhaka,13-Jan-10
S Sreesanth,4,15,0,0,26.66,v Sri Lanka,Dhaka,13-Jan-10
V Kohli,2,8,0,0,25,v Sri Lanka,Dhaka,13-Jan-10
G Gambhir,0,2,0,0,0,v Sri Lanka,Dhaka,13-Jan-10
Yuvraj Singh,0,3,0,0,0,v Sri Lanka,Dhaka,13-Jan-10
A Nehra,16*,17,1,1,94.11,v South Africa,Jaipur,21-Feb-10
S Sreesanth,0*,0,0,0,-,v South Africa,Jaipur,21-Feb-10
SK Raina,58,63,6,1,92.06,v South Africa,Jaipur,21-Feb-10
V Sehwag,46,37,6,2,124.32,v South Africa,Jaipur,21-Feb-10
KD Karthik,44,56,5,1,78.57,v South Africa,Jaipur,21-Feb-10
V Kohli,31,46,1,0,67.39,v South Africa,Jaipur,21-Feb-10
MS Dhoni,26,29,2,0,89.65,v South Africa,Jaipur,21-Feb-10
RA Jadeja,22,20,1,0,110,v South Africa,Jaipur,21-Feb-10
YK Pathan,18,13,2,1,138.46,v South Africa,Jaipur,21-Feb-10
P Kumar,13,14,0,0,92.85,v South Africa,Jaipur,21-Feb-10
SR Tendulkar,4,5,1,0,80,v South Africa,Jaipur,21-Feb-10
MS Dhoni,68*,35,7,4,194.28,v South Africa,Gwalior,24-Feb-10
SR Tendulkar,200*,147,25,3,136.05,v South Africa,Gwalior,24-Feb-10
KD Karthik,79,85,4,3,92.94,v South Africa,Gwalior,24-Feb-10
YK Pathan,36,23,4,2,156.52,v South Africa,Gwalior,24-Feb-10
V Sehwag,9,11,1,0,81.81,v South Africa,Gwalior,24-Feb-10
MS Dhoni,38*,45,3,1,84.44,v Bangladesh,Dambulla,16-Jun-10
SK Raina,1*,1,0,0,100,v Bangladesh,Dambulla,16-Jun-10
G Gambhir,82,101,6,0,81.18,v Bangladesh,Dambulla,16-Jun-10
V Sehwag,11,14,2,0,78.57,v Bangladesh,Dambulla,16-Jun-10
V Kohli,11,22,0,0,50,v Bangladesh,Dambulla,16-Jun-10
RG Sharma,0,1,0,0,0,v Bangladesh,Dambulla,16-Jun-10
P Kumar,3*,2,0,0,150,v Pakistan,Dambulla,19-Jun-10
Harbhajan Singh,15*,11,0,2,136.36,v Pakistan,Dambulla,19-Jun-10
G Gambhir,83,97,6,1,85.56,v Pakistan,Dambulla,19-Jun-10
MS Dhoni,56,71,2,1,78.87,v Pakistan,Dambulla,19-Jun-10
SK Raina,34,27,2,2,125.92,v Pakistan,Dambulla,19-Jun-10
RG Sharma,22,24,2,0,91.66,v Pakistan,Dambulla,19-Jun-10
V Kohli,18,27,1,0,66.66,v Pakistan,Dambulla,19-Jun-10
V Sehwag,10,32,1,0,31.25,v Pakistan,Dambulla,19-Jun-10
RA Jadeja,6,9,0,0,66.66,v Pakistan,Dambulla,19-Jun-10
PP Ojha,0*,4,0,0,0,v New Zealand,Dambulla,10-Aug-10
RA Jadeja,20,44,2,0,45.45,v New Zealand,Dambulla,10-Aug-10
V Sehwag,19,23,3,0,82.6,v New Zealand,Dambulla,10-Aug-10
KD Karthik,14,20,2,0,70,v New Zealand,Dambulla,10-Aug-10
SK Raina,6,6,1,0,100,v New Zealand,Dambulla,10-Aug-10
Yuvraj Singh,5,25,1,0,20,v New Zealand,Dambulla,10-Aug-10
RG Sharma,4,11,0,0,36.36,v New Zealand,Dambulla,10-Aug-10
A Mithun,4,16,0,0,25,v New Zealand,Dambulla,10-Aug-10
A Nehra,4,11,1,0,36.36,v New Zealand,Dambulla,10-Aug-10
MS Dhoni,2,9,0,0,22.22,v New Zealand,Dambulla,10-Aug-10
P Kumar,1,8,0,0,12.5,v New Zealand,Dambulla,10-Aug-10
V Sehwag,99*,100,11,2,99,v Sri Lanka,Dambulla,16-Aug-10
MS Dhoni,23*,38,2,0,60.52,v Sri Lanka,Dambulla,16-Aug-10
SK Raina,21,35,2,0,60,v Sri Lanka,Dambulla,16-Aug-10
KD Karthik,10,35,0,0,28.57,v Sri Lanka,Dambulla,16-Aug-10
V Kohli,0,3,0,0,0,v Sri Lanka,Dambulla,16-Aug-10
RG Sharma,0,2,0,0,0,v Sri Lanka,Dambulla,16-Aug-10
PP Ojha,2*,10,0,0,20,v Sri Lanka,Dambulla,22-Aug-10
Yuvraj Singh,38,64,5,1,59.37,v Sri Lanka,Dambulla,22-Aug-10
V Sehwag,12,12,2,0,100,v Sri Lanka,Dambulla,22-Aug-10
RG Sharma,11,21,2,0,52.38,v Sri Lanka,Dambulla,22-Aug-10
MS Dhoni,10,16,2,0,62.5,v Sri Lanka,Dambulla,22-Aug-10
KD Karthik,9,25,0,0,36,v Sri Lanka,Dambulla,22-Aug-10
SK Raina,8,16,1,0,50,v Sri Lanka,Dambulla,22-Aug-10
I Sharma,3,24,0,0,12.5,v Sri Lanka,Dambulla,22-Aug-10
A Nehra,2,4,0,0,50,v Sri Lanka,Dambulla,22-Aug-10
RA Jadeja,0,9,0,0,0,v Sri Lanka,Dambulla,22-Aug-10
P Kumar,0,1,0,0,0,v Sri Lanka,Dambulla,22-Aug-10
I Sharma,8*,12,1,0,66.66,v New Zealand,Dambulla,25-Aug-10
V Sehwag,110,93,16,1,118.27,v New Zealand,Dambulla,25-Aug-10
MS Dhoni,38,75,3,0,50.66,v New Zealand,Dambulla,25-Aug-10
RA Jadeja,17,26,3,0,65.38,v New Zealand,Dambulla,25-Aug-10
V Kohli,8,16,1,0,50,v New Zealand,Dambulla,25-Aug-10
MM Patel,7,10,1,0,70,v New Zealand,Dambulla,25-Aug-10
Yuvraj Singh,6,19,1,0,31.57,v New Zealand,Dambulla,25-Aug-10
P Kumar,6,12,1,0,50,v New Zealand,Dambulla,25-Aug-10
SK Raina,1,3,0,0,33.33,v New Zealand,Dambulla,25-Aug-10
KD Karthik,0,3,0,0,0,v New Zealand,Dambulla,25-Aug-10
A Nehra,0,12,0,0,0,v New Zealand,Dambulla,25-Aug-10
MM Patel,0*,1,0,0,0,v Sri Lanka,Dambulla,28-Aug-10
MS Dhoni,67,100,5,1,67,v Sri Lanka,Dambulla,28-Aug-10
V Kohli,37,57,5,0,64.91,v Sri Lanka,Dambulla,28-Aug-10
SK Raina,29,28,1,2,103.57,v Sri Lanka,Dambulla,28-Aug-10
V Sehwag,28,22,6,0,127.27,v Sri Lanka,Dambulla,28-Aug-10
Yuvraj Singh,26,31,4,0,83.87,v Sri Lanka,Dambulla,28-Aug-10
P Kumar,14,16,1,1,87.5,v Sri Lanka,Dambulla,28-Aug-10
RG Sharma,5,9,0,0,55.55,v Sri Lanka,Dambulla,28-Aug-10
A Nehra,2,7,0,0,28.57,v Sri Lanka,Dambulla,28-Aug-10
KD Karthik,0,2,0,0,0,v Sri Lanka,Dambulla,28-Aug-10
I Sharma,0,12,0,0,0,v Sri Lanka,Dambulla,28-Aug-10
V Kohli,100*,83,8,2,120.48,v Bangladesh,Dhaka,19-Feb-11
V Sehwag,175,140,14,5,125,v Bangladesh,Dhaka,19-Feb-11
G Gambhir,39,39,3,0,100,v Bangladesh,Dhaka,19-Feb-11
SR Tendulkar,28,29,4,0,96.55,v Bangladesh,Dhaka,19-Feb-11
YK Pathan,8,10,0,0,80,v Bangladesh,Dhaka,19-Feb-11
MM Patel,0*,0,0,0,-,v England,Bengaluru,27-Feb-11
SR Tendulkar,120,115,10,5,104.34,v England,Bengaluru,27-Feb-11
Yuvraj Singh,58,50,9,0,116,v England,Bengaluru,27-Feb-11
G Gambhir,51,61,5,0,83.6,v England,Bengaluru,27-Feb-11
V Sehwag,35,26,6,0,134.61,v England,Bengaluru,27-Feb-11
MS Dhoni,31,25,3,1,124,v England,Bengaluru,27-Feb-11
YK Pathan,14,8,1,1,175,v England,Bengaluru,27-Feb-11
V Kohli,8,5,1,0,160,v England,Bengaluru,27-Feb-11
Z Khan,4,5,0,0,80,v England,Bengaluru,27-Feb-11
PP Chawla,2,4,0,0,50,v England,Bengaluru,27-Feb-11
Harbhajan Singh,0,1,0,0,0,v England,Bengaluru,27-Feb-11
Yuvraj Singh,50*,75,3,0,66.66,v Ireland,Bengaluru,6-Mar-11
YK Pathan,30*,24,2,3,125,v Ireland,Bengaluru,6-Mar-11
SR Tendulkar,38,56,4,0,67.85,v Ireland,Bengaluru,6-Mar-11
V Kohli,34,53,3,0,64.15,v Ireland,Bengaluru,6-Mar-11
MS Dhoni,34,50,2,0,68,v Ireland,Bengaluru,6-Mar-11
G Gambhir,10,15,2,0,66.66,v Ireland,Bengaluru,6-Mar-11
V Sehwag,5,3,1,0,166.66,v Ireland,Bengaluru,6-Mar-11
Yuvraj Singh,51*,73,7,0,69.86,v Netherlands,Delhi,9-Mar-11
MS Dhoni,19*,40,2,0,47.5,v Netherlands,Delhi,9-Mar-11
V Sehwag,39,26,5,2,150,v Netherlands,Delhi,9-Mar-11
G Gambhir,28,28,3,0,100,v Netherlands,Delhi,9-Mar-11
SR Tendulkar,27,22,6,0,122.72,v Netherlands,Delhi,9-Mar-11
V Kohli,12,20,2,0,60,v Netherlands,Delhi,9-Mar-11
YK Pathan,11,10,1,1,110,v Netherlands,Delhi,9-Mar-11
MS Dhoni,12*,21,0,0,57.14,v South Africa,Nagpur,12-Mar-11
SR Tendulkar,111,101,8,3,109.9,v South Africa,Nagpur,12-Mar-11
V Sehwag,73,66,12,0,110.6,v South Africa,Nagpur,12-Mar-11
G Gambhir,69,75,7,0,92,v South Africa,Nagpur,12-Mar-11
Yuvraj Singh,12,9,0,1,133.33,v South Africa,Nagpur,12-Mar-11
Harbhajan Singh,3,9,0,0,33.33,v South Africa,Nagpur,12-Mar-11
V Kohli,1,3,0,0,33.33,v South Africa,Nagpur,12-Mar-11
YK Pathan,0,2,0,0,0,v South Africa,Nagpur,12-Mar-11
Z Khan,0,3,0,0,0,v South Africa,Nagpur,12-Mar-11
A Nehra,0,3,0,0,0,v South Africa,Nagpur,12-Mar-11
MM Patel,0,1,0,0,0,v South Africa,Nagpur,12-Mar-11
Yuvraj Singh,57*,65,8,0,87.69,v Australia,Ahmedabad,24-Mar-11
SK Raina,34*,28,2,1,121.42,v Australia,Ahmedabad,24-Mar-11
SR Tendulkar,53,68,7,0,77.94,v Australia,Ahmedabad,24-Mar-11
G Gambhir,50,64,2,0,78.12,v Australia,Ahmedabad,24-Mar-11
V Kohli,24,33,1,0,72.72,v Australia,Ahmedabad,24-Mar-11
V Sehwag,15,22,2,0,68.18,v Australia,Ahmedabad,24-Mar-11
MS Dhoni,7,8,1,0,87.5,v Australia,Ahmedabad,24-Mar-11
SK Raina,36*,39,3,0,92.3,v Pakistan,Mohali,30-Mar-11
MM Patel,0*,0,0,0,-,v Pakistan,Mohali,30-Mar-11
SR Tendulkar,85,115,11,0,73.91,v Pakistan,Mohali,30-Mar-11
V Sehwag,38,25,9,0,152,v Pakistan,Mohali,30-Mar-11
G Gambhir,27,32,2,0,84.37,v Pakistan,Mohali,30-Mar-11
MS Dhoni,25,42,2,0,59.52,v Pakistan,Mohali,30-Mar-11
Harbhajan Singh,12,15,2,0,80,v Pakistan,Mohali,30-Mar-11
V Kohli,9,21,0,0,42.85,v Pakistan,Mohali,30-Mar-11
Z Khan,9,10,1,0,90,v Pakistan,Mohali,30-Mar-11
A Nehra,1,2,0,0,50,v Pakistan,Mohali,30-Mar-11
Yuvraj Singh,0,1,0,0,0,v Pakistan,Mohali,30-Mar-11
MS Dhoni,91*,79,8,2,115.18,v Sri Lanka,Mumbai,2-Apr-11
Yuvraj Singh,21*,24,2,0,87.5,v Sri Lanka,Mumbai,2-Apr-11
G Gambhir,97,122,9,0,79.5,v Sri Lanka,Mumbai,2-Apr-11
V Kohli,35,49,4,0,71.42,v Sri Lanka,Mumbai,2-Apr-11
SR Tendulkar,18,14,2,0,128.57,v Sri Lanka,Mumbai,2-Apr-11
V Sehwag,0,2,0,0,0,v Sri Lanka,Mumbai,2-Apr-11
VR Aaron,6*,11,1,0,54.54,v West Indies,Cuttack,29-Nov-11
UT Yadav,6*,9,1,0,66.66,v West Indies,Cuttack,29-Nov-11
RG Sharma,72,99,3,1,72.72,v West Indies,Cuttack,29-Nov-11
RA Jadeja,38,62,3,0,61.29,v West Indies,Cuttack,29-Nov-11
V Sehwag,20,29,3,0,68.96,v West Indies,Cuttack,29-Nov-11
R Vinay Kumar,18,48,1,0,37.5,v West Indies,Cuttack,29-Nov-11
PA Patel,12,13,2,0,92.3,v West Indies,Cuttack,29-Nov-11
R Ashwin,6,10,0,0,60,v West Indies,Cuttack,29-Nov-11
SK Raina,5,7,0,0,71.42,v West Indies,Cuttack,29-Nov-11
G Gambhir,4,3,1,0,133.33,v West Indies,Cuttack,29-Nov-11
V Kohli,3,6,0,0,50,v West Indies,Cuttack,29-Nov-11
RG Sharma,90*,98,7,2,91.83,v West Indies,Visakhapatnam,2-Dec-11
RA Jadeja,9*,8,1,0,112.5,v West Indies,Visakhapatnam,2-Dec-11
V Kohli,117,123,14,0,95.12,v West Indies,Visakhapatnam,2-Dec-11
V Sehwag,26,35,3,0,74.28,v West Indies,Visakhapatnam,2-Dec-11
G Gambhir,12,18,2,0,66.66,v West Indies,Visakhapatnam,2-Dec-11
PA Patel,2,6,0,0,33.33,v West Indies,Visakhapatnam,2-Dec-11
SK Raina,0,1,0,0,0,v West Indies,Visakhapatnam,2-Dec-11
UT Yadav,11*,10,2,0,110,v West Indies,Ahmedabad,5-Dec-11
RG Sharma,95,100,10,1,95,v West Indies,Ahmedabad,5-Dec-11
PA Patel,39,35,7,0,111.42,v West Indies,Ahmedabad,5-Dec-11
R Ashwin,31,64,1,0,48.43,v West Indies,Ahmedabad,5-Dec-11
A Mithun,23,16,2,2,143.75,v West Indies,Ahmedabad,5-Dec-11
V Kohli,20,30,3,0,66.66,v West Indies,Ahmedabad,5-Dec-11
RA Jadeja,11,16,2,0,68.75,v West Indies,Ahmedabad,5-Dec-11
R Vinay Kumar,3,8,0,0,37.5,v West Indies,Ahmedabad,5-Dec-11
SK Raina,2,3,0,0,66.66,v West Indies,Ahmedabad,5-Dec-11
V Sehwag,0,1,0,0,0,v West Indies,Ahmedabad,5-Dec-11
G Gambhir,0,1,0,0,0,v West Indies,Ahmedabad,5-Dec-11
PA Patel,3*,3,0,0,100,v West Indies,Indore,8-Dec-11
V Kohli,23*,11,3,0,209.09,v West Indies,Indore,8-Dec-11
V Sehwag,219,149,25,7,146.97,v West Indies,Indore,8-Dec-11
G Gambhir,67,67,11,0,100,v West Indies,Indore,8-Dec-11
SK Raina,55,44,6,0,125,v West Indies,Indore,8-Dec-11
RG Sharma,27,16,3,0,168.75,v West Indies,Indore,8-Dec-11
RA Jadeja,10,10,0,0,100,v West Indies,Indore,8-Dec-11
R Ashwin,30*,38,3,0,78.94,v Sri Lanka,Perth,8-Feb-12
RA Jadeja,24*,28,1,0,85.71,v Sri Lanka,Perth,8-Feb-12
V Kohli,77,94,8,1,81.91,v Sri Lanka,Perth,8-Feb-12
SR Tendulkar,48,63,5,0,76.19,v Sri Lanka,Perth,8-Feb-12
SK Raina,24,27,3,0,88.88,v Sri Lanka,Perth,8-Feb-12
V Sehwag,10,8,2,0,125,v Sri Lanka,Perth,8-Feb-12
RG Sharma,10,17,1,0,58.82,v Sri Lanka,Perth,8-Feb-12
MS Dhoni,4,5,1,0,80,v Sri Lanka,Perth,8-Feb-12
MS Dhoni,44*,58,0,1,75.86,v Australia,Adelaide,12-Feb-12
R Ashwin,1*,2,0,0,50,v Australia,Adelaide,12-Feb-12
G Gambhir,92,111,7,0,82.88,v Australia,Adelaide,12-Feb-12
SK Raina,38,30,3,1,126.66,v Australia,Adelaide,12-Feb-12
RG Sharma,33,41,1,1,80.48,v Australia,Adelaide,12-Feb-12
V Sehwag,20,21,3,0,95.23,v Australia,Adelaide,12-Feb-12
V Kohli,18,28,1,0,64.28,v Australia,Adelaide,12-Feb-12
RA Jadeja,12,8,0,0,150,v Australia,Adelaide,12-Feb-12
UT Yadav,0*,2,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
V Kohli,66,83,2,0,79.51,v Sri Lanka,Brisbane,21-Feb-12
IK Pathan,47,34,7,0,138.23,v Sri Lanka,Brisbane,21-Feb-12
SK Raina,32,55,1,0,58.18,v Sri Lanka,Brisbane,21-Feb-12
G Gambhir,29,34,4,0,85.29,v Sri Lanka,Brisbane,21-Feb-12
SR Tendulkar,22,23,3,0,95.65,v Sri Lanka,Brisbane,21-Feb-12
RA Jadeja,17,21,1,0,80.95,v Sri Lanka,Brisbane,21-Feb-12
R Ashwin,5,6,0,0,83.33,v Sri Lanka,Brisbane,21-Feb-12
PA Patel,4,7,0,0,57.14,v Sri Lanka,Brisbane,21-Feb-12
V Sehwag,0,2,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
R Vinay Kumar,0,4,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
UT Yadav,0*,3,0,0,0,v Australia,Sydney,26-Feb-12
R Ashwin,26,37,2,0,70.27,v Australia,Sydney,26-Feb-12
G Gambhir,23,48,3,0,47.91,v Australia,Sydney,26-Feb-12
IK Pathan,22,22,1,2,100,v Australia,Sydney,26-Feb-12
V Kohli,21,27,2,0,77.77,v Australia,Sydney,26-Feb-12
SR Tendulkar,14,15,2,0,93.33,v Australia,Sydney,26-Feb-12
MS Dhoni,14,49,0,0,28.57,v Australia,Sydney,26-Feb-12
SK Raina,8,7,1,0,114.28,v Australia,Sydney,26-Feb-12
RA Jadeja,8,17,1,0,47.05,v Australia,Sydney,26-Feb-12
V Sehwag,5,11,1,0,45.45,v Australia,Sydney,26-Feb-12
P Kumar,1,4,0,0,25,v Australia,Sydney,26-Feb-12
SK Raina,40*,24,3,1,166.66,v Sri Lanka,Hobart,28-Feb-12
V Kohli,133*,86,16,2,154.65,v Sri Lanka,Hobart,28-Feb-12
G Gambhir,63,64,4,0,98.43,v Sri Lanka,Hobart,28-Feb-12
SR Tendulkar,39,30,5,0,130,v Sri Lanka,Hobart,28-Feb-12
V Sehwag,30,16,5,1,187.5,v Sri Lanka,Hobart,28-Feb-12
IK Pathan,7*,4,1,0,175,v Sri Lanka,Hambantota,21-Jul-12
R Ashwin,0*,0,0,0,-,v Sri Lanka,Hambantota,21-Jul-12
V Kohli,106,113,9,0,93.8,v Sri Lanka,Hambantota,21-Jul-12
V Sehwag,96,97,10,0,98.96,v Sri Lanka,Hambantota,21-Jul-12
SK Raina,50,45,3,1,111.11,v Sri Lanka,Hambantota,21-Jul-12
MS Dhoni,35,29,3,1,120.68,v Sri Lanka,Hambantota,21-Jul-12
RG Sharma,5,8,0,0,62.5,v Sri Lanka,Hambantota,21-Jul-12
G Gambhir,3,6,0,0,50,v Sri Lanka,Hambantota,21-Jul-12
UT Yadav,0*,3,0,0,0,v Sri Lanka,Hambantota,24-Jul-12
G Gambhir,65,96,4,0,67.7,v Sri Lanka,Hambantota,24-Jul-12
R Ashwin,21,15,3,0,140,v Sri Lanka,Hambantota,24-Jul-12
V Sehwag,15,15,2,0,100,v Sri Lanka,Hambantota,24-Jul-12
MS Dhoni,11,16,2,0,68.75,v Sri Lanka,Hambantota,24-Jul-12
IK Pathan,6,19,0,0,31.57,v Sri Lanka,Hambantota,24-Jul-12
PP Ojha,5,18,0,0,27.77,v Sri Lanka,Hambantota,24-Jul-12
Z Khan,2,4,0,0,50,v Sri Lanka,Hambantota,24-Jul-12
V Kohli,1,5,0,0,20,v Sri Lanka,Hambantota,24-Jul-12
SK Raina,1,5,0,0,20,v Sri Lanka,Hambantota,24-Jul-12
RG Sharma,0,5,0,0,0,v Sri Lanka,Hambantota,24-Jul-12
SK Raina,65*,45,6,1,144.44,v Sri Lanka,Colombo (RPS),28-Jul-12
IK Pathan,34*,31,3,0,109.67,v Sri Lanka,Colombo (RPS),28-Jul-12
G Gambhir,102,101,10,0,100.99,v Sri Lanka,Colombo (RPS),28-Jul-12
V Kohli,38,65,2,0,58.46,v Sri Lanka,Colombo (RPS),28-Jul-12
MS Dhoni,31,49,1,0,63.26,v Sri Lanka,Colombo (RPS),28-Jul-12
V Sehwag,3,6,0,0,50,v Sri Lanka,Colombo (RPS),28-Jul-12
RG Sharma,0,1,0,0,0,v Sri Lanka,Colombo (RPS),28-Jul-12
SK Raina,58*,51,4,1,113.72,v Sri Lanka,Colombo (RPS),31-Jul-12
V Kohli,128*,119,12,1,107.56,v Sri Lanka,Colombo (RPS),31-Jul-12
V Sehwag,34,29,6,0,117.24,v Sri Lanka,Colombo (RPS),31-Jul-12
MK Tiwary,21,38,2,0,55.26,v Sri Lanka,Colombo (RPS),31-Jul-12
RG Sharma,4,14,0,0,28.57,v Sri Lanka,Colombo (RPS),31-Jul-12
G Gambhir,0,5,0,0,0,v Sri Lanka,Colombo (RPS),31-Jul-12
R Ashwin,31*,39,2,0,79.48,v Pakistan,Chennai,30-Dec-12
MS Dhoni,113*,125,7,3,90.4,v Pakistan,Chennai,30-Dec-12
SK Raina,43,88,2,0,48.86,v Pakistan,Chennai,30-Dec-12
G Gambhir,8,17,1,0,47.05,v Pakistan,Chennai,30-Dec-12
V Sehwag,4,11,1,0,36.36,v Pakistan,Chennai,30-Dec-12
RG Sharma,4,14,0,0,28.57,v Pakistan,Chennai,30-Dec-12
Yuvraj Singh,2,3,0,0,66.66,v Pakistan,Chennai,30-Dec-12
V Kohli,0,5,0,0,0,v Pakistan,Chennai,30-Dec-12
MS Dhoni,54*,89,4,1,60.67,v Pakistan,Kolkata,3-Jan-13
V Sehwag,31,43,3,0,72.09,v Pakistan,Kolkata,3-Jan-13
SK Raina,18,42,1,0,42.85,v Pakistan,Kolkata,3-Jan-13
RA Jadeja,13,23,0,0,56.52,v Pakistan,Kolkata,3-Jan-13
G Gambhir,11,25,1,0,44,v Pakistan,Kolkata,3-Jan-13
Yuvraj Singh,9,19,0,0,47.36,v Pakistan,Kolkata,3-Jan-13
V Kohli,6,9,1,0,66.66,v Pakistan,Kolkata,3-Jan-13
R Ashwin,3,22,0,0,13.63,v Pakistan,Kolkata,3-Jan-13
I Sharma,2,12,0,0,16.66,v Pakistan,Kolkata,3-Jan-13
B Kumar,0,2,0,0,0,v Pakistan,Kolkata,3-Jan-13
AB Dinda,0,2,0,0,0,v Pakistan,Kolkata,3-Jan-13
